LOCATION,WIDTH,DEPTH,HEIGHT,X,Y,Z,AISLE,CENTERAXIS,AISLESIDE,BAY,WAREHOUSE,AREA,LEVEL
C34-177-R-7848-2886-12,48,48,55,7848,2886,12,C34,X,R,177,Large,C,2
C34-181-L-8028-2934-12,48,48,55,8028,2934,12,C34,X,L,181,Large,C,1
C34-181-L-8028-2934-72,48,48,55,8028,2934,72,C34,X,L,181,Large,C,2
C34-181-R-7848-2934-12,48,48,55,7848,2934,12,C34,X,R,181,Large,C,1
C34-181-R-7848-2934-72,48,48,55,7848,2934,72,C34,X,R,181,Large,C,2
C34-186-L-8028-2994-12,48,48,55,8028,2994,12,C34,X,L,186,Large,C,1
C34-186-L-8028-2994-72,48,48,55,8028,2994,72,C34,X,L,186,Large,C,2
C34-186-R-7848-2994-12,48,48,55,7848,2994,12,C34,X,R,186,Large,C,1
C34-186-R-7848-2994-72,48,48,55,7848,2994,72,C34,X,R,186,Large,C,2
C34-190-L-8028-3042-12,48,48,55,8028,3042,12,C34,X,L,190,Large,C,1
C34-190-L-8028-3042-72,48,48,55,8028,3042,72,C34,X,L,190,Large,C,2
C34-190-R-7848-3042-12,48,48,55,7848,3042,12,C34,X,R,190,Large,C,1
C34-190-R-7848-3042-72,48,48,55,7848,3042,72,C34,X,R,190,Large,C,2
C34-193-L-8028-3102-12,48,48,55,8028,3102,12,C34,X,L,193,Large,C,1
C34-193-L-8028-3102-72,48,48,55,8028,3102,72,C34,X,L,193,Large,C,2
C34-193-R-7848-3102-12,48,48,55,7848,3102,12,C34,X,R,193,Large,C,1
C34-193-R-7848-3102-72,48,48,55,7848,3102,72,C34,X,R,193,Large,C,2
C34-196-L-8028-3150-12,48,48,55,8028,3150,12,C34,X,L,196,Large,C,1
C34-196-L-8028-3150-72,48,48,55,8028,3150,72,C34,X,L,196,Large,C,2
C34-196-R-7848-3150-12,48,48,55,7848,3150,12,C34,X,R,196,Large,C,1
C34-196-R-7848-3150-72,48,48,55,7848,3150,72,C34,X,R,196,Large,C,2
C34-200-L-8028-3210-12,48,48,55,8028,3210,12,C34,X,L,200,Large,C,1
C34-200-L-8028-3210-72,48,48,55,8028,3210,72,C34,X,L,200,Large,C,2
C34-200-R-7848-3210-12,48,48,55,7848,3210,12,C34,X,R,200,Large,C,1
C34-200-R-7848-3210-72,48,48,55,7848,3210,72,C34,X,R,200,Large,C,2
C34-203-L-8028-3258-12,48,48,55,8028,3258,12,C34,X,L,203,Large,C,1
C34-203-L-8028-3258-72,48,48,55,8028,3258,72,C34,X,L,203,Large,C,2
C34-203-R-7848-3258-12,48,48,55,7848,3258,12,C34,X,R,203,Large,C,1
C34-203-R-7848-3258-72,48,48,55,7848,3258,72,C34,X,R,203,Large,C,2
C34-207-L-8028-3318-12,48,48,55,8028,3318,12,C34,X,L,207,Large,C,1
C34-207-L-8028-3318-72,48,48,55,8028,3318,72,C34,X,L,207,Large,C,2
C34-207-R-7848-3318-12,48,48,55,7848,3318,12,C34,X,R,207,Large,C,1
C34-207-R-7848-3318-72,48,48,55,7848,3318,72,C34,X,R,207,Large,C,2
C34-209-L-8028-3366-12,48,48,55,8028,3366,12,C34,X,L,209,Large,C,1
C34-209-L-8028-3366-72,48,48,55,8028,3366,72,C34,X,L,209,Large,C,2
C34-209-R-7848-3366-12,48,48,55,7848,3366,12,C34,X,R,209,Large,C,1
C34-209-R-7848-3366-72,48,48,55,7848,3366,72,C34,X,R,209,Large,C,2
C34-213-L-8028-3426-12,48,48,55,8028,3426,12,C34,X,L,213,Large,C,1
C34-213-L-8028-3426-72,48,48,55,8028,3426,72,C34,X,L,213,Large,C,2
C34-213-R-7848-3426-12,48,48,55,7848,3426,12,C34,X,R,213,Large,C,1
C34-213-R-7848-3426-72,48,48,55,7848,3426,72,C34,X,R,213,Large,C,2
C34-216-L-8028-3474-12,48,48,55,8028,3474,12,C34,X,L,216,Large,C,1
C34-216-L-8028-3474-72,48,48,55,8028,3474,72,C34,X,L,216,Large,C,2
C34-216-R-7848-3474-12,48,48,55,7848,3474,12,C34,X,R,216,Large,C,1
C34-216-R-7848-3474-72,48,48,55,7848,3474,72,C34,X,R,216,Large,C,2
C34-219-L-8028-3534-12,48,48,55,8028,3534,12,C34,X,L,219,Large,C,1
C34-219-L-8028-3534-72,48,48,55,8028,3534,72,C34,X,L,219,Large,C,2
C34-219-R-7848-3534-12,48,48,55,7848,3534,12,C34,X,R,219,Large,C,1
C34-219-R-7848-3534-72,48,48,55,7848,3534,72,C34,X,R,219,Large,C,2
C34-222-L-8028-3582-12,48,48,55,8028,3582,12,C34,X,L,222,Large,C,1
C34-222-L-8028-3582-72,48,48,55,8028,3582,72,C34,X,L,222,Large,C,2
C34-222-R-7848-3582-12,48,48,55,7848,3582,12,C34,X,R,222,Large,C,1
C34-222-R-7848-3582-72,48,48,55,7848,3582,72,C34,X,R,222,Large,C,2
C34-226-L-8028-3642-12,48,48,55,8028,3642,12,C34,X,L,226,Large,C,1
C34-226-L-8028-3642-72,48,48,55,8028,3642,72,C34,X,L,226,Large,C,2
C34-226-R-7848-3642-12,48,48,55,7848,3642,12,C34,X,R,226,Large,C,1
C34-226-R-7848-3642-72,48,48,55,7848,3642,72,C34,X,R,226,Large,C,2
C34-229-L-8028-3690-12,48,48,55,8028,3690,12,C34,X,L,229,Large,C,1
C34-229-L-8028-3690-72,48,48,55,8028,3690,72,C34,X,L,229,Large,C,2
C34-229-R-7848-3690-12,48,48,55,7848,3690,12,C34,X,R,229,Large,C,1
C34-229-R-7848-3690-72,48,48,55,7848,3690,72,C34,X,R,229,Large,C,2
C34-234-L-8028-3750-12,48,48,55,8028,3750,12,C34,X,L,234,Large,C,1
C34-234-L-8028-3750-72,48,48,55,8028,3750,72,C34,X,L,234,Large,C,2
C34-234-R-7848-3750-12,48,48,55,7848,3750,12,C34,X,R,234,Large,C,1
C34-234-R-7848-3750-72,48,48,55,7848,3750,72,C34,X,R,234,Large,C,2
C34-238-L-8028-3798-12,48,48,55,8028,3798,12,C34,X,L,238,Large,C,1
C34-238-L-8028-3798-72,48,48,55,8028,3798,72,C34,X,L,238,Large,C,2
C34-238-R-7848-3798-12,48,48,55,7848,3798,12,C34,X,R,238,Large,C,1
C34-238-R-7848-3798-72,48,48,55,7848,3798,72,C34,X,R,238,Large,C,2
C34-243-L-8028-3858-12,48,48,55,8028,3858,12,C34,X,L,243,Large,C,1
C34-243-L-8028-3858-72,48,48,55,8028,3858,72,C34,X,L,243,Large,C,2
C34-243-R-7848-3858-12,48,48,55,7848,3858,12,C34,X,R,243,Large,C,1
C34-243-R-7848-3858-72,48,48,55,7848,3858,72,C34,X,R,243,Large,C,2
C34-247-L-8028-3906-12,48,48,55,8028,3906,12,C34,X,L,247,Large,C,1
C34-247-L-8028-3906-72,48,48,55,8028,3906,72,C34,X,L,247,Large,C,2
C34-247-R-7848-3906-12,48,48,55,7848,3906,12,C34,X,R,247,Large,C,1
C34-247-R-7848-3906-72,48,48,55,7848,3906,72,C34,X,R,247,Large,C,2
C34-252-L-8028-3966-12,48,48,55,8028,3966,12,C34,X,L,252,Large,C,1
C34-252-L-8028-3966-72,48,48,55,8028,3966,72,C34,X,L,252,Large,C,2
C34-252-R-7848-3966-12,48,48,55,7848,3966,12,C34,X,R,252,Large,C,1
C34-252-R-7848-3966-72,48,48,55,7848,3966,72,C34,X,R,252,Large,C,2
C34-256-L-8028-4014-12,48,48,55,8028,4014,12,C34,X,L,256,Large,C,1
C34-256-L-8028-4014-72,48,48,55,8028,4014,72,C34,X,L,256,Large,C,2
C34-256-R-7848-4014-12,48,48,55,7848,4014,12,C34,X,R,256,Large,C,1
C34-256-R-7848-4014-72,48,48,55,7848,4014,72,C34,X,R,256,Large,C,2
C34-261-L-8028-4074-12,48,48,55,8028,4074,12,C34,X,L,261,Large,C,1
C34-261-L-8028-4074-72,48,48,55,8028,4074,72,C34,X,L,261,Large,C,2
C34-261-R-7848-4074-12,48,48,55,7848,4074,12,C34,X,R,261,Large,C,1
C34-261-R-7848-4074-72,48,48,55,7848,4074,72,C34,X,R,261,Large,C,2
C35-127-L-8256-2286-0,48,48,55,8256,2286,0,C35,X,L,127,Large,C,1
C35-127-L-8256-2286-60,48,48,55,8256,2286,60,C35,X,L,127,Large,C,2
C35-127-R-8076-2286-0,48,48,55,8076,2286,0,C35,X,R,127,Large,C,1
C35-127-R-8076-2286-60,48,48,55,8076,2286,60,C35,X,R,127,Large,C,2
C35-131-R-8076-2334-0,48,48,55,8076,2334,0,C35,X,R,131,Large,C,1
C35-132-L-8256-2346-0,48,48,55,8256,2346,0,C35,X,L,132,Large,C,1
C35-132-L-8256-2346-60,48,48,55,8256,2346,60,C35,X,L,132,Large,C,2
C35-132-R-8076-2346-0,48,48,55,8076,2346,0,C35,X,R,132,Large,C,2
C35-136-L-8256-2394-0,48,48,55,8256,2394,0,C35,X,L,136,Large,C,1
C35-136-L-8256-2394-60,48,48,55,8256,2394,60,C35,X,L,136,Large,C,2
C35-136-R-8076-2394-0,48,48,55,8076,2394,0,C35,X,R,136,Large,C,1
C35-136-R-8076-2394-60,48,48,55,8076,2394,60,C35,X,R,136,Large,C,2
C35-141-L-8256-2454-0,48,48,55,8256,2454,0,C35,X,L,141,Large,C,1
C35-141-L-8256-2454-60,48,48,55,8256,2454,60,C35,X,L,141,Large,C,2
C35-141-R-8076-2454-0,48,48,55,8076,2454,0,C35,X,R,141,Large,C,1
C35-141-R-8076-2454-60,48,48,55,8076,2454,60,C35,X,R,141,Large,C,2
C35-146-L-8256-2514-0,48,48,55,8256,2514,0,C35,X,L,146,Large,C,1
C35-146-L-8256-2514-60,48,48,55,8256,2514,60,C35,X,L,146,Large,C,2
C35-146-R-8076-2514-0,48,48,55,8076,2514,0,C35,X,R,146,Large,C,1
C35-146-R-8076-2514-60,48,48,55,8076,2514,60,C35,X,R,146,Large,C,2
C35-151-L-8256-2574-0,48,48,55,8256,2574,0,C35,X,L,151,Large,C,1
C35-151-L-8256-2574-60,48,48,55,8256,2574,60,C35,X,L,151,Large,C,2
C35-151-R-8076-2574-0,48,48,55,8076,2574,0,C35,X,R,151,Large,C,1
C35-151-R-8076-2574-60,48,48,55,8076,2574,60,C35,X,R,151,Large,C,2
C35-155-L-8256-2622-0,48,48,55,8256,2622,0,C35,X,L,155,Large,C,1
C35-155-L-8256-2622-60,48,48,55,8256,2622,60,C35,X,L,155,Large,C,2
C35-155-R-8076-2622-0,48,48,55,8076,2622,0,C35,X,R,155,Large,C,1
C35-155-R-8076-2622-60,48,48,55,8076,2622,60,C35,X,R,155,Large,C,2
C35-160-L-8256-2682-0,48,48,55,8256,2682,0,C35,X,L,160,Large,C,1
C35-160-L-8256-2682-60,48,48,55,8256,2682,60,C35,X,L,160,Large,C,2
C35-160-R-8076-2682-0,48,48,55,8076,2682,0,C35,X,R,160,Large,C,1
C35-160-R-8076-2682-60,48,48,55,8076,2682,60,C35,X,R,160,Large,C,2
C35-165-L-8256-2742-0,48,48,55,8256,2742,0,C35,X,L,165,Large,C,1
C35-165-L-8256-2742-60,48,48,55,8256,2742,60,C35,X,L,165,Large,C,2
C35-165-R-8076-2742-0,48,48,55,8076,2742,0,C35,X,R,165,Large,C,1
C35-165-R-8076-2742-60,48,48,55,8076,2742,60,C35,X,R,165,Large,C,2
C35-170-L-8256-2802-0,48,48,55,8256,2802,0,C35,X,L,170,Large,C,1
C35-170-L-8256-2802-60,48,48,55,8256,2802,60,C35,X,L,170,Large,C,2
C35-170-R-8076-2802-0,48,48,55,8076,2802,0,C35,X,R,170,Large,C,1
C35-170-R-8076-2802-60,48,48,55,8076,2802,60,C35,X,R,170,Large,C,2
C35-174-L-8256-2850-0,48,48,55,8256,2850,0,C35,X,L,174,Large,C,1
C35-174-L-8256-2850-60,48,48,55,8256,2850,60,C35,X,L,174,Large,C,2
C35-174-R-8076-2850-0,48,48,55,8076,2850,0,C35,X,R,174,Large,C,1
C35-174-R-8076-2850-60,48,48,55,8076,2850,60,C35,X,R,174,Large,C,2
C35-179-L-8256-2910-0,48,48,55,8256,2910,0,C35,X,L,179,Large,C,1
C35-179-L-8256-2910-60,48,48,55,8256,2910,60,C35,X,L,179,Large,C,2
C35-179-R-8076-2910-0,48,48,55,8076,2910,0,C35,X,R,179,Large,C,1
C35-179-R-8076-2910-60,48,48,55,8076,2910,60,C35,X,R,179,Large,C,2
C35-184-L-8256-2970-0,48,48,55,8256,2970,0,C35,X,L,184,Large,C,1
C35-184-L-8256-2970-60,48,48,55,8256,2970,60,C35,X,L,184,Large,C,2
C35-184-R-8076-2970-0,48,48,55,8076,2970,0,C35,X,R,184,Large,C,1
C35-184-R-8076-2970-60,48,48,55,8076,2970,60,C35,X,R,184,Large,C,2
C35-189-L-8256-3030-0,48,48,55,8256,3030,0,C35,X,L,189,Large,C,1
C35-189-L-8256-3030-60,48,48,55,8256,3030,60,C35,X,L,189,Large,C,2
C35-189-R-8076-3030-0,48,48,55,8076,3030,0,C35,X,R,189,Large,C,1
C35-189-R-8076-3030-60,48,48,55,8076,3030,60,C35,X,R,189,Large,C,2
C35-191-L-8256-3078-0,48,48,55,8256,3078,0,C35,X,L,191,Large,C,1
C35-191-L-8256-3078-60,48,48,55,8256,3078,60,C35,X,L,191,Large,C,2
C35-191-R-8076-3078-0,48,48,55,8076,3078,0,C35,X,R,191,Large,C,1
C35-191-R-8076-3078-60,48,48,55,8076,3078,60,C35,X,R,191,Large,C,2
C35-195-L-8256-3138-0,48,48,55,8256,3138,0,C35,X,L,195,Large,C,1
C35-195-L-8256-3138-60,48,48,55,8256,3138,60,C35,X,L,195,Large,C,2
C35-195-R-8076-3138-0,48,48,55,8076,3138,0,C35,X,R,195,Large,C,1
C35-195-R-8076-3138-60,48,48,55,8076,3138,60,C35,X,R,195,Large,C,2
C35-199-L-8256-3198-0,48,48,55,8256,3198,0,C35,X,L,199,Large,C,1
C35-199-L-8256-3198-60,48,48,55,8256,3198,60,C35,X,L,199,Large,C,2
C35-199-R-8076-3198-0,48,48,55,8076,3198,0,C35,X,R,199,Large,C,1
C35-199-R-8076-3198-60,48,48,55,8076,3198,60,C35,X,R,199,Large,C,2
C35-203-L-8256-3258-0,48,48,55,8256,3258,0,C35,X,L,203,Large,C,1
C35-203-L-8256-3258-60,48,48,55,8256,3258,60,C35,X,L,203,Large,C,2
C35-203-R-8076-3258-0,48,48,55,8076,3258,0,C35,X,R,203,Large,C,1
C35-203-R-8076-3258-60,48,48,55,8076,3258,60,C35,X,R,203,Large,C,2
C35-206-L-8256-3306-0,48,48,55,8256,3306,0,C35,X,L,206,Large,C,1
C35-206-L-8256-3306-60,48,48,55,8256,3306,60,C35,X,L,206,Large,C,2
C35-206-R-8076-3306-0,48,48,55,8076,3306,0,C35,X,R,206,Large,C,1
C35-206-R-8076-3306-60,48,48,55,8076,3306,60,C35,X,R,206,Large,C,2
C35-209-L-8256-3366-0,48,48,55,8256,3366,0,C35,X,L,209,Large,C,1
C35-209-L-8256-3366-60,48,48,55,8256,3366,60,C35,X,L,209,Large,C,2
C35-209-R-8076-3366-0,48,48,55,8076,3366,0,C35,X,R,209,Large,C,1
C35-209-R-8076-3366-60,48,48,55,8076,3366,60,C35,X,R,209,Large,C,2
C35-213-L-8256-3426-0,48,48,55,8256,3426,0,C35,X,L,213,Large,C,1
C35-213-L-8256-3426-60,48,48,55,8256,3426,60,C35,X,L,213,Large,C,2
C35-213-R-8076-3426-0,48,48,55,8076,3426,0,C35,X,R,213,Large,C,1
C35-213-R-8076-3426-60,48,48,55,8076,3426,60,C35,X,R,213,Large,C,2
C35-217-L-8256-3486-0,48,48,55,8256,3486,0,C35,X,L,217,Large,C,1
C35-217-L-8256-3486-60,48,48,55,8256,3486,60,C35,X,L,217,Large,C,2
C35-217-R-8076-3486-0,48,48,55,8076,3486,0,C35,X,R,217,Large,C,1
C35-217-R-8076-3486-60,48,48,55,8076,3486,60,C35,X,R,217,Large,C,2
C35-219-L-8256-3534-0,48,48,55,8256,3534,0,C35,X,L,219,Large,C,1
C35-219-L-8256-3534-60,48,48,55,8256,3534,60,C35,X,L,219,Large,C,2
C35-219-R-8076-3534-0,48,48,55,8076,3534,0,C35,X,R,219,Large,C,1
C35-219-R-8076-3534-60,48,48,55,8076,3534,60,C35,X,R,219,Large,C,2
C35-223-L-8256-3594-0,48,48,55,8256,3594,0,C35,X,L,223,Large,C,1
C35-223-L-8256-3594-60,48,48,55,8256,3594,60,C35,X,L,223,Large,C,2
C35-223-R-8076-3594-0,48,48,55,8076,3594,0,C35,X,R,223,Large,C,1
C35-223-R-8076-3594-60,48,48,55,8076,3594,60,C35,X,R,223,Large,C,2
C35-227-L-8256-3654-0,48,48,55,8256,3654,0,C35,X,L,227,Large,C,1
C35-227-L-8256-3654-60,48,48,55,8256,3654,60,C35,X,L,227,Large,C,2
C35-227-R-8076-3654-0,48,48,55,8076,3654,0,C35,X,R,227,Large,C,1
C35-227-R-8076-3654-60,48,48,55,8076,3654,60,C35,X,R,227,Large,C,2
C35-231-L-8256-3714-0,48,48,55,8256,3714,0,C35,X,L,231,Large,C,1
C35-231-L-8256-3714-60,48,48,55,8256,3714,60,C35,X,L,231,Large,C,2
C35-231-R-8076-3714-0,48,48,55,8076,3714,0,C35,X,R,231,Large,C,1
C35-231-R-8076-3714-60,48,48,55,8076,3714,60,C35,X,R,231,Large,C,2
C35-235-L-8256-3762-0,48,48,55,8256,3762,0,C35,X,L,235,Large,C,1
C35-235-L-8256-3762-60,48,48,55,8256,3762,60,C35,X,L,235,Large,C,2
C35-235-R-8076-3762-0,48,48,55,8076,3762,0,C35,X,R,235,Large,C,1
C35-235-R-8076-3762-60,48,48,55,8076,3762,60,C35,X,R,235,Large,C,2
C35-240-L-8256-3822-0,48,48,55,8256,3822,0,C35,X,L,240,Large,C,1
C35-240-L-8256-3822-60,48,48,55,8256,3822,60,C35,X,L,240,Large,C,2
C35-240-R-8076-3822-0,48,48,55,8076,3822,0,C35,X,R,240,Large,C,1
C35-240-R-8076-3822-60,48,48,55,8076,3822,60,C35,X,R,240,Large,C,2
C35-245-L-8256-3882-0,48,48,55,8256,3882,0,C35,X,L,245,Large,C,1
C35-245-L-8256-3882-60,48,48,55,8256,3882,60,C35,X,L,245,Large,C,2
C35-245-R-8076-3882-0,48,48,55,8076,3882,0,C35,X,R,245,Large,C,1
C35-245-R-8076-3882-60,48,48,55,8076,3882,60,C35,X,R,245,Large,C,2
C35-250-L-8256-3942-0,48,48,55,8256,3942,0,C35,X,L,250,Large,C,1
C35-250-L-8256-3942-60,48,48,55,8256,3942,60,C35,X,L,250,Large,C,2
C35-250-R-8076-3942-0,48,48,55,8076,3942,0,C35,X,R,250,Large,C,1
C35-250-R-8076-3942-60,48,48,55,8076,3942,60,C35,X,R,250,Large,C,2
C35-254-L-8256-3990-0,48,48,55,8256,3990,0,C35,X,L,254,Large,C,1
C35-254-L-8256-3990-60,48,48,55,8256,3990,60,C35,X,L,254,Large,C,2
C35-254-R-8076-3990-0,48,48,55,8076,3990,0,C35,X,R,254,Large,C,1
C35-254-R-8076-3990-60,48,48,55,8076,3990,60,C35,X,R,254,Large,C,2
C35-259-L-8256-4050-0,48,48,55,8256,4050,0,C35,X,L,259,Large,C,1
C35-259-L-8256-4050-60,48,48,55,8256,4050,60,C35,X,L,259,Large,C,2
C35-259-R-8076-4050-0,48,48,55,8076,4050,0,C35,X,R,259,Large,C,1
C35-259-R-8076-4050-60,48,48,55,8076,4050,60,C35,X,R,259,Large,C,2
C36-127-L-8484-2286-0,48,48,55,8484,2286,0,C36,X,L,127,Large,C,1
C36-127-L-8484-2286-60,48,48,55,8484,2286,60,C36,X,L,127,Large,C,2
C36-127-R-8304-2286-0,48,48,55,8304,2286,0,C36,X,R,127,Large,C,1
C36-127-R-8304-2286-60,48,48,55,8304,2286,60,C36,X,R,127,Large,C,2
C36-132-L-8484-2346-0,48,48,55,8484,2346,0,C36,X,L,132,Large,C,1
C36-132-L-8484-2346-60,48,48,55,8484,2346,60,C36,X,L,132,Large,C,2
C36-132-R-8304-2346-0,48,48,55,8304,2346,0,C36,X,R,132,Large,C,1
C36-132-R-8304-2346-60,48,48,55,8304,2346,60,C36,X,R,132,Large,C,2
C36-136-L-8484-2394-0,48,48,55,8484,2394,0,C36,X,L,136,Large,C,1
C36-136-L-8484-2394-120,48,48,36,8484,2394,120,C36,X,L,136,Large,C,3
C36-136-L-8484-2394-60,48,48,55,8484,2394,60,C36,X,L,136,Large,C,2
C36-136-R-8304-2394-0,48,48,55,8304,2394,0,C36,X,R,136,Large,C,1
C36-136-R-8304-2394-60,48,48,55,8304,2394,60,C36,X,R,136,Large,C,2
C36-141-L-8484-2454-0,48,48,55,8484,2454,0,C36,X,L,141,Large,C,1
C36-141-L-8484-2454-60,48,48,55,8484,2454,60,C36,X,L,141,Large,C,2
C36-141-R-8304-2454-0,48,48,55,8304,2454,0,C36,X,R,141,Large,C,1
C36-141-R-8304-2454-60,48,48,55,8304,2454,60,C36,X,R,141,Large,C,2
C36-146-L-8484-2514-0,48,48,55,8484,2514,0,C36,X,L,146,Large,C,1
C36-146-L-8484-2514-60,48,48,55,8484,2514,60,C36,X,L,146,Large,C,2
C36-146-R-8304-2514-0,48,48,55,8304,2514,0,C36,X,R,146,Large,C,1
C36-146-R-8304-2514-60,48,48,55,8304,2514,60,C36,X,R,146,Large,C,2
C36-151-L-8484-2574-0,48,48,55,8484,2574,0,C36,X,L,151,Large,C,1
C36-151-L-8484-2574-60,48,48,55,8484,2574,60,C36,X,L,151,Large,C,2
C36-151-R-8304-2574-0,48,48,55,8304,2574,0,C36,X,R,151,Large,C,1
C36-151-R-8304-2574-60,48,48,55,8304,2574,60,C36,X,R,151,Large,C,2
C36-155-L-8484-2622-0,48,48,55,8484,2622,0,C36,X,L,155,Large,C,1
C36-155-L-8484-2622-60,48,48,55,8484,2622,60,C36,X,L,155,Large,C,2
C36-155-R-8304-2622-0,48,48,55,8304,2622,0,C36,X,R,155,Large,C,1
C36-155-R-8304-2622-60,48,48,55,8304,2622,60,C36,X,R,155,Large,C,2
C36-160-L-8484-2682-0,48,48,55,8484,2682,0,C36,X,L,160,Large,C,1
C36-160-L-8484-2682-60,48,48,55,8484,2682,60,C36,X,L,160,Large,C,2
C36-160-R-8304-2682-0,48,48,55,8304,2682,0,C36,X,R,160,Large,C,1
C36-160-R-8304-2682-60,48,48,55,8304,2682,60,C36,X,R,160,Large,C,2
C36-165-L-8484-2742-0,48,48,55,8484,2742,0,C36,X,L,165,Large,C,1
C36-165-L-8484-2742-60,48,48,55,8484,2742,60,C36,X,L,165,Large,C,2
C36-165-R-8304-2742-0,48,48,55,8304,2742,0,C36,X,R,165,Large,C,1
C36-165-R-8304-2742-60,48,48,55,8304,2742,60,C36,X,R,165,Large,C,2
C36-170-L-8484-2802-0,48,48,55,8484,2802,0,C36,X,L,170,Large,C,1
C36-170-L-8484-2802-60,48,48,55,8484,2802,60,C36,X,L,170,Large,C,2
C36-170-R-8304-2802-0,48,48,55,8304,2802,0,C36,X,R,170,Large,C,1
C36-170-R-8304-2802-60,48,48,55,8304,2802,60,C36,X,R,170,Large,C,2
C36-174-L-8484-2850-0,48,48,55,8484,2850,0,C36,X,L,174,Large,C,1
C36-174-L-8484-2850-60,48,48,55,8484,2850,60,C36,X,L,174,Large,C,2
C36-174-R-8304-2850-0,48,48,55,8304,2850,0,C36,X,R,174,Large,C,1
C36-174-R-8304-2850-60,48,48,55,8304,2850,60,C36,X,R,174,Large,C,2
C36-179-L-8484-2910-0,48,48,55,8484,2910,0,C36,X,L,179,Large,C,1
C36-179-L-8484-2910-60,48,48,55,8484,2910,60,C36,X,L,179,Large,C,2
C36-179-R-8304-2910-0,48,48,55,8304,2910,0,C36,X,R,179,Large,C,1
C36-179-R-8304-2910-60,48,48,55,8304,2910,60,C36,X,R,179,Large,C,2
C36-184-L-8484-2970-0,48,48,55,8484,2970,0,C36,X,L,184,Large,C,1
C36-184-L-8484-2970-60,48,48,55,8484,2970,60,C36,X,L,184,Large,C,2
C36-184-R-8304-2970-0,48,48,55,8304,2970,0,C36,X,R,184,Large,C,1
C36-184-R-8304-2970-60,48,48,55,8304,2970,60,C36,X,R,184,Large,C,2
C36-189-L-8484-3030-0,48,48,55,8484,3030,0,C36,X,L,189,Large,C,1
C36-189-L-8484-3030-60,48,48,55,8484,3030,60,C36,X,L,189,Large,C,2
C36-189-R-8304-3030-0,48,48,55,8304,3030,0,C36,X,R,189,Large,C,1
C36-189-R-8304-3030-60,48,48,55,8304,3030,60,C36,X,R,189,Large,C,2
C36-191-L-8484-3078-0,48,48,55,8484,3078,0,C36,X,L,191,Large,C,1
C36-191-L-8484-3078-60,48,48,55,8484,3078,60,C36,X,L,191,Large,C,2
C36-191-R-8304-3078-0,48,48,55,8304,3078,0,C36,X,R,191,Large,C,1
C36-191-R-8304-3078-60,48,48,55,8304,3078,60,C36,X,R,191,Large,C,2
C36-195-L-8484-3138-0,48,48,55,8484,3138,0,C36,X,L,195,Large,C,1
C36-195-L-8484-3138-60,48,48,55,8484,3138,60,C36,X,L,195,Large,C,2
C36-195-R-8304-3138-0,48,48,55,8304,3138,0,C36,X,R,195,Large,C,1
C36-195-R-8304-3138-60,48,48,55,8304,3138,60,C36,X,R,195,Large,C,2
C36-199-L-8484-3198-0,48,48,55,8484,3198,0,C36,X,L,199,Large,C,1
C36-199-L-8484-3198-60,48,48,55,8484,3198,60,C36,X,L,199,Large,C,2
C36-199-R-8304-3198-0,48,48,55,8304,3198,0,C36,X,R,199,Large,C,1
C36-199-R-8304-3198-60,48,48,55,8304,3198,60,C36,X,R,199,Large,C,2
C36-203-L-8484-3258-0,48,48,55,8484,3258,0,C36,X,L,203,Large,C,1
C36-203-L-8484-3258-60,48,48,55,8484,3258,60,C36,X,L,203,Large,C,2
C36-203-R-8304-3258-0,48,48,55,8304,3258,0,C36,X,R,203,Large,C,1
C36-203-R-8304-3258-60,48,48,55,8304,3258,60,C36,X,R,203,Large,C,2
C36-206-L-8484-3306-0,48,48,55,8484,3306,0,C36,X,L,206,Large,C,1
C36-206-L-8484-3306-60,48,48,55,8484,3306,60,C36,X,L,206,Large,C,2
C36-206-R-8304-3306-0,48,48,55,8304,3306,0,C36,X,R,206,Large,C,1
C36-206-R-8304-3306-60,48,48,55,8304,3306,60,C36,X,R,206,Large,C,2
C36-209-L-8484-3366-0,48,48,55,8484,3366,0,C36,X,L,209,Large,C,1
C36-209-L-8484-3366-60,48,48,55,8484,3366,60,C36,X,L,209,Large,C,2
C36-209-R-8304-3366-0,48,48,55,8304,3366,0,C36,X,R,209,Large,C,1
C36-209-R-8304-3366-60,48,48,55,8304,3366,60,C36,X,R,209,Large,C,2
C36-213-L-8484-3426-0,48,48,55,8484,3426,0,C36,X,L,213,Large,C,1
C36-213-L-8484-3426-60,48,48,55,8484,3426,60,C36,X,L,213,Large,C,2
C36-213-R-8304-3426-0,48,48,55,8304,3426,0,C36,X,R,213,Large,C,1
C36-213-R-8304-3426-60,48,48,55,8304,3426,60,C36,X,R,213,Large,C,2
C36-217-L-8484-3486-0,48,48,55,8484,3486,0,C36,X,L,217,Large,C,1
C36-217-L-8484-3486-60,48,48,55,8484,3486,60,C36,X,L,217,Large,C,2
C36-217-R-8304-3486-0,48,48,55,8304,3486,0,C36,X,R,217,Large,C,1
C36-217-R-8304-3486-60,48,48,55,8304,3486,60,C36,X,R,217,Large,C,2
C36-219-L-8484-3534-0,48,48,39,8484,3534,0,C36,X,L,219,Large,C,1
C36-219-L-8484-3534-48,48,48,32,8484,3534,48,C36,X,L,219,Large,C,2
C36-219-R-8304-3534-0,48,48,55,8304,3534,0,C36,X,R,219,Large,C,1
